city,total_customers,high_value_customers,avg_customer_spend,max_customer_spend
Gennevilliers,3,0,32.833333333333336,64.779999732971191
Araçuaí,9,0,120.67444430457219,252.46000289916992
Windcrest,7,0,105.24714129311698,242.89999389648438
Launton,6,0,222.58833392461142,889.660005569458
Undenheim,2,0,19.355000019073486,29.989999771118164
Américo Brasiliense,5,0,141.2099988937378,358.46999740600586
Le Plessis-Trévise,4,0,97.802499771118164,237.15999794006348
Porto Seguro,28,0,179.7564289569855,641.9900016784668
Hokkai,27,0,129.9062959882948,580.94000244140625
Milwaukee,38,0,164.1884213999698,885
Imperatriz,12,0,108.64749924341837,260.27999877929688
Alpharetta,3,0,111.50000063578287,184.9900016784668
Riviera Beach,2,0,79.44999885559082,150.15999794006348
Bellevue,12,0,100.66166639328004,354.70000076293945
Icó,13,0,76.881538024315461,395.38999938964844
Toolangi,1,0,208.73999786376953,208.73999786376953
Raeren,1,0,8.75,8.75
Isla Cristina,1,0,138.69999694824219,138.69999694824219
Lewis Center,3,0,199.35000165303549,223.22000026702881
Granite Vale,3,0,88.2233320871989,133.7299976348877
Jinzhou,39,0,151.02871838594092,692.02999496459961
Pompano Beach,7,0,236.06285803658625,447.5
Georgetown,21,0,132.72714333307175,559.61999702453613
West Valley City,20,0,126.93300008773804,335.01000213623047
Anapu,5,0,57.050000381469729,82
Missouri City,16,0,107.37312400341034,249.35999488830566
Ipojuca,20,0,148.42450037002561,599.30999946594238
Trappe,3,0,84.553332964579269,158.92999839782715
Cape Girardeau,3,0,81.4966672261556,141
Marshalltown,3,0,132.46666590372723,364.84999847412109
Lille,18,0,122.15388933817545,815.120002746582
Horizonte,21,0,153.03476260957262,399
Diksmuide,1,0,43.45000171661377,43.45000171661377
New Britain,7,0,82.328571319580078,158
Panthersville,6,0,197.19000053405762,609.379997253418
Parque Eldorado,10,0,178.7490014076233,709.01000118255615
Kalaoa,2,0,85.61500072479248,111.83000183105469
Irondale,3,0,44.423333485921226,86.329999923706055
Summit Township,2,0,293.97999954223633,398.1299991607666
Colesville,6,0,86.1133337020874,134.98000049591064
Pouso Alegre,26,0,135.9146157778226,468.10000133514404
Rio Branco do Sul,4,0,209.85000133514404,431.98000717163086
Silverdale,2,0,71.904998779296875,134.9799976348877
Harrisonburg,4,0,236.1025013923645,405.95000076293945
Halesowen,2,0,136.30000019073486,152.60000038146973
Canet de Mar,3,0,100.58333333333333,164.91999816894531
Cerritos,7,0,52.485713958740234,85.439998626708984
Birkenhead,9,0,87.621111128065323,207.9900016784668
Des Plaines,8,0,204.90874934196472,966
Vestavia Hills,3,0,128.66666634877521,234.38999748229978
Sainte-Geneviève-des-Bois,2,0,42.215000152587891,44.439998626708984
Westerstede,3,0,210.36666711171469,386.95000076293945
Campénéac,4,0,56.812499761581414,116.93999862670898
Sinsheim,3,0,171.07666619618735,423.30999946594238
Dagenham,14,0,91.8814284460885,280.89999866485596
Rose Hill,3,0,155.19666639963785,297.5
João Câmara,5,0,115.2480001449585,267.94000244140625
Simpsonville,8,0,126.29625058174136,332.96000289916992
Riverside,40,0,106.4339999675751,328
Villingen-Schwenningen,9,0,189.79222138722739,473.77000045776367
Columbus,76,0,127.52263165775098,400.26999855041504
São Francisco do Conde,15,0,98.2693332672119,450.94000053405762
Contagem,6,0,112.0316670735677,268.89999961853027
Monrovia,5,0,231.13600044250489,530.8699951171875
Casa Nova,15,0,151.77266591389971,584.39999771118164
West Sacramento,5,0,74.7560001373291,176.98999786376953
New Lenox,2,0,228.8050012588501,402.6200008392334
Los Lunas,3,0,131.19999917348224,197.51999950408936
Conil de la Frontera,1,0,8.8999996185302734,8.8999996185302734
Murcia,6,0,108.20500040054321,307.20999908447266
DeSoto,2,0,106.94500064849854,112.30000114440918
Huelva,15,0,122.52866655985515,521.53000068664551
Knightdale,4,0,252.82500219345093,571.76000213623047
Caetité,4,0,100.78499984741211,148.48999977111816
Bellaterra,3,0,122.93333371480307,299.95000076293945
Duisburg,32,0,151.44468769431114,721.8800048828125
Palm Valley,5,0,167.16599903106689,445.42999744415283
Paso Robles,4,0,305.33500051498413,624.74999809265137
Las Rozas de Madrid,11,0,131.15909125588155,270.9900016784668
Dangjin City,6,0,235.25500043233237,841.420000076294
Opa-locka,4,0,118.45999956130981,280.94999694824219
New Brunswick,4,0,225.62249946594238,297.41000175476074
Neumünster,5,0,59.525999450683592,88.7699966430664
Lake Mary,2,0,59.214999675750732,109.48999977111816
Vera Cruz,10,0,117.85299968719482,384.97999954223633
Epsom,7,0,161.56714153289792,495.83999824523926
Cumbernauld,3,0,222.92333539326987,471.91000461578369
Castelldefels,4,0,142.00499963760376,241.09000015258789
Chemnitz,4,0,178.70499968528748,595.92999839782715
Middelkerke,2,0,250.18500566482544,384.88000965118408
San Tan Valley,13,0,110.55153824732854,258
Itabira,10,0,135.7940005302429,373
Pingdingshan,28,0,136.74535771778653,841.03000164031982
Metzingen,3,0,58.966666857401528,78
Palmares,18,0,132.36999983257718,398.060001373291
Privateer,2,0,236.4549994468689,264
Mumbannar,1,0,8.9499998092651367,8.9499998092651367
Esmeraldas,31,0,119.02967760639808,625.75000190734863
Urbanización El Montico,2,0,187.46000051498413,291.4900016784668
Nashua,6,0,190.43166780471802,370.93000411987305
Waukegan,17,0,167.64588283090029,646.84999656677246
Lawton,5,0,263.30200119018554,712.82000541687012
Diamantina,6,0,193.94000005722046,333.54000091552734
Vila-seca,2,0,131.92499828338623,254.89999675750732
Federal Way,9,0,106.78333335452609,301.48999977111816
Saint-Maurice-de-Gourdans,2,0,16.974999904632568,25
Bodocó,13,0,84.5461538021381,262
Tianshui,38,0,139.23342145116703,595.04001045227051
Limoges,17,0,145.62588220484122,428.59999847412109
Blandford Saint Mary,2,0,61.160000801086426,68.510001182556152
Dijon,12,0,101.37666670481364,289.939998626709
Jiayuguan,17,0,113.35352897644043,282.90000152587891
Lichfield,3,0,382.23666159311932,591.92998790740967
Beaverton,26,0,169.03153778956488,648.67999839782715
Goschen,1,0,156.92999744415283,156.92999744415283
Richfield,6,0,127.26666688919067,238.97999572753903
大连市,11,0,138.94454479217532,486.97000122070312
Benxi,34,0,150.0132352324093,586.68999290466309
La Turbie,2,0,26.970000743865967,44.9900016784668
National city,6,0,121.23333311080933,373.77000045776367
Xiaoping City,10,0,88.0060004234314,381.41000080108643
Walsall,13,0,158.20077023139365,400.9900016784668
Pataskala,4,0,171.19499945640564,258.98999977111816
Maracaju,7,0,81.561428206307554,178.5
Chattanooga,9,0,99.616668065388993,272.93000507354736
Alto Alegre do Pindaré,7,0,90.572857039315352,239.44999694824219
Shizuoka City,9,0,130.20777755313449,224.95000076293945
Jurupa Valley,7,0,121.25714288439069,322.89999771118164
Wausau,6,0,150.04666694005329,300
Calpe,3,0,216.60999774932861,315.82999324798584
Kaysville,2,0,116.45500040054321,223.95000076293945
Jatznick,2,0,78.949999332427979,148.93999862670898
Leipzig,18,0,168.92999940448331,711.98999786376953
Odenton,4,0,33.025000810623169,49.9900016784668
Bethlehem,13,0,197.022307909452,933.90999984741211
Risca,2,0,287.2300009727478,357.6900053024292
Oldenburg,9,0,129.76444424523248,267.9900016784668
Villeneuve-la-Garenne,2,0,143.70500135421753,192.41000270843506
Winslow Township,3,0,58.666666984558105,104.94000053405762
Huangshi,43,0,141.43023255813955,812.46999931335449
Ilford,24,0,120.17000023523964,633.43999671936035
Aksu area,39,0,116.04666692782671,585.94999694824219
Fort Collins,16,0,124.47562539577486,557.04001045227051
Formiga,9,0,117.83111159006755,269.64999961853027
Saughall,4,0,97.107499361038208,148.8799991607666
Andorra,2,0,184.51999855041504,289.53999710083008
Dohna,2,0,130.94500160217285,176.87000274658203
Barreira do Campo,19,0,94.017894644486276,212.95000076293945
Bouc-Bel-Air,1,0,8.9799995422363281,8.9799995422363281
Challans,1,0,109.93000030517578,109.93000030517578
Hattiesburg,10,0,143.11699934005736,604.72999668121338
Bilbao,29,0,124.40068961834086,485.59999465942383
Jacobina,10,0,133.17799968719481,584
Sanilhac,2,0,98.879998207092285,131.25999641418457
Upper Corindi,3,0,414.286668141683,990.95999908447266
Sutton,6,0,121.80500062306723,358.45000457763672
Grove City,7,0,175.70428548540386,464.44000053405762
Mollet del Vallès,5,0,86.822001647949222,113.23000335693359
LaGrange,6,0,191.09666538238525,318.3699951171875
Rocklin,13,0,98.98615389603836,214.44999694824219
Akashi-shi,8,0,191.07750082015991,614
Jeremoabo,10,0,99.385999107360831,425.59999656677246
Évry-Courcouronnes,7,0,212.64428642817907,727.98999977111816
Soka,8,0,146.26875019073486,498.52000045776367
Comines-Warneton,2,0,101.85999870300293,145.71999740600586
Paracuru,6,0,171.92666721343994,744.100004196167
Kingston upon Hull,22,0,143.85818151994184,348
Jardinópolis,8,0,119.10500061511993,398
Timberwood Park,3,0,118.81333223978679,143.93999671936035
San Angelo,6,0,192.9466667175293,458.27000617980957
Kraainem,2,0,102.48000144958496,170.98000335693359
San Luis,5,0,167.88599853515626,322
Parnamirim,32,0,156.73437649011615,692.8800048828125
Bootle,7,0,129.30714307512557,439.10000228881836
Cabo Frio,13,0,143.46000011150656,529.21000099182129
Ostend,6,0,131.41333357493085,549.84000015258789
Amambaí,8,0,155.73999977111816,351.82999801635742
Alamo,5,0,117.99399929046631,362.64999675750732
Nova Andradina,10,0,173.46499996185304,957.8700008392334
Baiyin,13,0,127.59615369943474,223.94000053405762
Fellbach,11,0,132.59272705424917,361.9900016784668
Senhor do Bonfim,17,0,178.08647082833684,663.9799976348877
Long Beach,39,0,146.25948685866138,555.9900016784668
Commack,4,0,101.52000045776367,290.34000205993652
Chippenham,2,0,192.2699990272522,258.9399995803833
Dongying,20,0,138.50649991035462,478.87999534606934
Collierville,7,0,110.85142953055245,419.94001007080078
Nova Serrana,20,0,116.1065005302429,527.98999977111816
East Chicago,3,0,170.17333221435547,400.53999900817871
Whitstable,3,0,165.09666697184247,323
Morata de Tajuña,1,0,362.72999954223633,362.72999954223633
Tarascon,2,0,140.68499946594238,222.86999893188477
Pechbonnieu,5,0,265.74400043487549,610.29000091552734
Glen Ellyn,5,0,207.58200035095214,451.21999931335449
Winston-Salem,24,0,87.427500446637467,368.22000122070312
Palm Bay,10,0,128.64800100326539,400.98999977111816
Buffalo Creek,3,0,131.94333267211914,324.14999961853027
Bad Nauheim,4,0,97.854999542236328,180.7399959564209
Catende,5,0,119.1799991607666,266.49999618530273
Greater Carrollwood,9,0,127.11111121707492,452.98999786376953
Waldkirch,3,0,133.40666770935059,163.90999984741211
Jingdezhen,26,0,109.53038505407481,349.4900016784668
São Gabriel,11,0,117.67181812633167,430.5
Olathe,16,0,137.53000020980838,442.64000129699707
Derby,20,0,85.555500173568717,235.45999908447266
Irati,8,0,166.57624924182892,462.28999328613281
Benidorm,9,0,111.09666697184247,267.36999702453613
Ukiah,4,0,128.9775013923645,319.92000007629395
Farragut,2,0,215.75500011444092,396.6299991607666
Almazora,7,0,80.84857164110457,248.25
Pontault-Combault,8,0,127.2275003194809,204.92000198364258
Custódia,8,0,65.396249651908875,211.0200023651123
Kobe City,17,0,98.300000190734863,198.61000061035156
Sarzedo,8,0,97.95874977111815,180
Pesqueira,12,0,141.29416712125141,428.47000312805176
Hoover,15,0,91.414000002543119,195
Havelock,2,0,353.69999980926514,531.45000267028809
Buford,12,0,137.47416623433432,531.96999549865723
Rotherham,6,0,183.69666624069214,356.97999954223633
Las Palmas de Gran Canaria,26,0,118.18923099224384,583.6400032043457
Papillion,4,0,180.88749933242798,266.56999969482422
Diadema,19,0,119.67894754911724,488.39999961853027
Carson City,5,0,36.561999320983887,94.9799976348877
Hernando,2,0,24.019999504089355,36.059999465942383
Aschaffenburg,7,0,102.39714459010533,201.43000602722168
East Moline,6,0,174.50999991099042,441.5
Arbutus,4,0,115.32750034332275,268.48000144958496
Schloß Holte-Stukenbrock,1,0,55.980001449584961,55.980001449584961
Bremen,34,0,110.41970606411208,329.97000122070312
Laines-aux-Bois,1,0,163.98999977111816,163.98999977111816
Hawthorne,5,0,126.95400009155273,226.98999977111816
Herselt,3,0,166.93999799092612,238.43999481201172
Rochefort,5,0,93.6160005569458,199.5
West Wyalong,2,0,282.65999984741211,503.95000076293945
Brignoles,2,0,279.44000625610352,499.43001174926758
Deer Park,7,0,64.232857022966655,119.5
Schwalmtal,2,0,63.294999122619622,117.59999847412108
Seosan City,5,0,161.5359992980957,225
Moline,6,0,218.92166646321616,475.26000022888184
Dali Bai Autonomous Prefecture,14,0,93.112143244062139,271.17000007629395
Monroe Township,4,0,103.0799994468689,204.95000076293945
Wonga Park,1,0,577.98999977111816,577.98999977111816
Sanlúcar de Barrameda,8,0,85.868749856948838,202.92999839782715
Deyang,32,0,159.35187458992004,936.02999877929688
Saint-Médard-en-Jalles,4,0,45.114999771118164,106.96999931335449
Grayslake,5,0,96.500000381469732,155
Lakeland,18,0,113.15333339903088,306.59000015258789
Toyohashi City,4,0,91.490000247955322,132.97999954223633
Yibin,15,0,177.80533301035561,620.65999507904053
Zele,6,0,198.20333321889242,391.90999698638916
Gainesville,20,0,66.454000186920169,179.84000015258789
Lytham St Annes,5,0,56.118000030517578,112.97999763488768
Moru,16,0,125.46374988555908,426.09000015258789
Guipavas,2,0,65.24000072479248,104.54000091552734
Rayleigh,3,0,105.61000061035156,154.84000205993652
Broomfield,11,0,148.04727311567828,492.98000335693359
Joint Base Pearl Harbor-Hickam,3,0,150.37666638692221,243.75
Jingzhou,7,0,103.63714299883161,318.73999977111816
Wolfenbüttel,5,0,122.70000076293945,336.84000015258789
Yilkari,5,0,243.9219997406006,411.43000030517578
Leven,3,0,235.6800012588501,564.99000549316406
Motherwell,5,0,169.72800102233887,265.90000152587891
Rizhao,37,0,121.58000036188072,404.72000503540039
Gruchet-le-Valasse,5,0,83.439999771118167,168.89999771118164
Guthrie,3,0,12.963333129882812,18.899999618530277
Grimsby,3,0,65.796667098999023,89
São Fidélis,4,0,68.627500534057617,110.4900016784668
Carnot-Moon,2,0,145.99499988555908,270.42000007629395
Bracknell,4,0,184.57750010490417,356.39000129699707
Bom Jesus da Lapa,14,0,121.32785742623466,238.91000175476074
Petersburg,4,0,103.28499960899353,357.59999847412109
Savigny-le-Temple,1,0,120.47999954223633,120.47999954223633
Tacoma,18,0,163.533333407508,405
Beuzeville,1,0,32.219999313354492,32.219999313354492
Salto de Pirapora,6,0,34.305000305175781,57.949999809265137
Lamabagar,7,0,144.68571390424458,333.24999809265137
Hami,32,0,127.36968779563904,533.96999931335449
Victoria,2,0,156.86999797821045,163.76999855041504
Wernigerode,2,0,285.24499988555908,441.48999977111816
Sapporo,15,0,148.79199988047282,390.88999366760254
Regensburg,11,0,177.32181722467595,674.489990234375
Mons,7,0,172.05857385907856,395.96001243591303
Itanhaém,13,0,113.3676923605112,254
Hendersonville,10,0,75.690000343322751,206.5
High Point,9,0,173.25555557674832,379.42000102996826
Orem,6,0,117.51000022888182,396.64999961853027
Santa Cruz do Capibaribe,26,0,109.62730825864351,478.73000335693359
Erkelenz,9,0,118.60222297244601,395.17000007629395
Andújar,1,0,381.94000053405762,381.94000053405762
Pinehurst,6,0,130.94166723887125,244
Allauch,4,0,128.36749982833862,223.5
Tuckahoe,11,0,146.3590903715654,385.12999534606934
Naviraí,10,0,126.19500064849854,311.98999977111816
Landen,8,0,201.86874985694885,366
Glenvar Heights,8,0,328.06875205039972,592.18000602722168
South Lake Tahoe,3,0,122.26666450500488,190.91999435424805
Diamond Bar,3,0,63.8733336130778,130
West Covina,8,0,55.542500019073486,139.89999771118164
Cranves-Sales,1,0,88.989999771118164,88.989999771118164
Saint-Usuge,3,0,205.64333375295,399.83000183105469
Covington,8,0,148.47625064849854,547.96000480651855
New Milford,3,0,117.67666784922282,252.92000293731689
Dyersburg,5,0,157.00400009155274,298.97000122070312
Sant Cugat del Vallès,8,0,185.46125245094302,678.84000587463379
Itapecuru Mirim,9,0,165.18999979231091,521.069995880127
Chizhou,18,0,158.18166568544177,660.89999771118164
Gallatin,2,0,105.04500007629395,133.09000015258789
Shenandoah,4,0,53.8725004196167,79
Laredo,18,0,157.686667866177,869.65000534057617
Ashton-in-Makerfield,4,0,87.372499942779541,185
Teixeira de Freitas,19,0,120.69736912376003,282.439998626709
Friendswood,5,0,95.678000640869129,235.5
Changde,55,0,105.64163660569626,426.95000076293945
Burleson,6,0,185.28500175476074,423.51000785827637
Waterloo,8,0,178.42750024795532,668.160005569458
Schkeuditz,2,0,74.2350025177002,111.48000335693359
Canowindra,1,0,142.48999977111816,142.48999977111816
Katy,11,0,103.75545423681088,252.34999847412109
Santo Antônio da Patrulha,5,0,146.48999938964843,276.95000076293945
Augusta,18,0,161.66055589252048,417.939998626709
Idaho Falls,10,0,162.05199995040894,335.97000122070312
São José dos Campos,25,0,144.99279998779298,669.480001449585
Finestrat,2,0,333.69500350952148,462.96000862121582
Monroe,15,0,152.15000076293944,361
Galesburg,3,0,159.90000152587891,264.73999977111816
Walsrode,5,0,57.397999954223636,180
Winder,4,0,264.17000007629395,639.5200023651123
Blois,8,0,178.23374974727631,496.4799976348877
Miramar,15,0,107.32066771189372,359.11000061035156
Castellón de la Plana,10,0,91.300999641418457,235.57999801635742
Salamander Bay,2,0,296.22499990463257,352.5
Santa Helena de Goiás,5,0,65.13800048828125,145.96000099182129
Port Salerno,5,0,102.41599960327149,228
Rinteln,2,0,507.7650032043457,790.59999847412109
Couzeix,5,0,173.51199932098388,379.23999977111816
Neumarkt in der Oberpfalz,3,0,168.82333310445148,259.9900016784668
Neubrandenburg,5,0,129.12799968719483,321.16999816894531
Port St. Lucie,22,0,215.7754542610862,578.82999706268311
Alcobendas,12,0,91.660000165303543,325.01000213623047
Châteauroux,3,0,141.76333459218344,308.33000469207764
Geilenkirchen,1,0,216.98000144958496,216.98000144958496
Clichy,5,0,271.5679988861084,514.94000053405762
